Joshua Begley (ESS), ESS,FWD, ,61,52,46,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,209700,209700,209700,225100,221900,199500,199500,199500,199500,199500,199500,199500,199500,199500,199500,199500,199500,199500,199500,199500,199500,199500,199500,
Tom Bellchambers (ESS), ESS,RUC, ,89,83,80,85,90,0,112,97,49,105,154,70,0,121,76,101,92,97,98,90,62,112,84,504500,504500,504500,483000,467000,458800,458800,464700,473200,460800,449400,466600,487200,487200,509500,489600,488700,475700,475000,473200,470400,452600,445400,
Mitch Brown (ESS), ESS,DEF, ,71,67,49,0,0,0,0,0,0,0,0,81,0,70,62,91,64,71,99,75,55,76,66,299100,299100,299100,303200,303200,303200,303200,303200,303200,303200,303200,303200,309200,309200,314900,323900,334800,340400,348100,357300,368400,369200,359200,
Dylan Clarke (ESS), ESS,MID, FWD,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,34,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,
Travis Colyer (ESS), ESS,MID, FWD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,52,53,0,83,45,55,59,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,311400,286600,286600,291800,292300,293200,
Joe Daniher (ESS), ESS,FWD, ,58,38,65,93,67,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,472800,472800,472800,419000,396500,393400,378000,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,
Matt Dea (ESS), ESS,DEF, ,47,48,0,0,0,0,0,0,69,47,85,53,0,82,57,0,92,80,17,0,0,61,66,356300,356300,356300,356300,356300,356300,356300,356300,356300,333500,317400,322100,317500,317500,329900,325500,325500,339900,349100,338000,338000,338000,315300,
Sam Draper (ESS), ESS,RUC, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,
Orazio Fantasia (ESS), ESS,FWD, ,0,0,58,67,0,0,0,84,108,71,70,57,0,73,120,0,0,133,87,71,84,0,106,404200,404200,404200,404200,404200,404200,404200,404200,388800,399600,410000,411400,388600,388600,372900,382500,382500,382500,423200,459100,462800,443600,443600,
Aaron Francis (ESS), ESS,DEF, FWD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,42,86,94,69,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,219900,251100,280600,
Martin Gleeson (ESS), ESS,DEF, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,382300,
Brendon Goddard (ESS), ESS,MID, ,102,71,71,110,126,87,89,40,84,102,69,60,0,112,81,68,47,86,92,57,9,64,66,535500,535500,535500,502200,482900,493800,507300,506900,467000,436200,420200,421500,410700,410700,407200,408800,413500,388400,372000,370700,373700,341600,305500,
Josh Green (ESS), ESS,FWD, ,69,72,83,77,5,0,0,0,0,0,0,48,0,29,0,0,0,0,0,0,0,0,53,307900,307900,307900,326300,344500,328000,328000,328000,328000,328000,328000,328000,297400,297400,253600,253600,253600,253600,253600,253600,253600,253600,253600,
Matt Guelfi (ESS), ESS,FWD, ,0,0,0,72,69,63,0,0,61,68,76,73,0,63,45,51,95,50,40,0,0,42,58,117300,117300,117300,117300,117300,117300,177500,177500,177500,215700,243600,269900,293700,293700,308900,305300,292800,298200,304100,303500,303500,303500,278700,
Michael Hartley (ESS), ESS,DEF, ,63,49,0,83,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,374800,374800,374800,374800,363500,355500,355500,355500,355500,355500,355500,355500,355500,355500,355500,355500,355500,355500,355500,355500,355500,355500,355500,
Dyson Heppell (ESS), ESS,MID, ,142,89,75,105,106,89,102,103,113,111,83,53,0,100,118,90,129,99,118,77,137,105,109,547300,547300,547300,538700,517500,509500,508600,505600,500900,507800,517800,516100,486800,486800,460600,455700,468500,491200,498800,516700,506000,514900,515000,
Cale Hooker (ESS), ESS,FWD, ,92,57,53,73,79,84,82,101,117,50,67,86,0,100,73,86,84,55,83,91,38,71,82,434600,434600,434600,409400,383600,374800,380900,388700,403400,428600,433400,421800,398400,398400,403600,408900,412600,408700,397400,387900,383500,372700,359100,
Jordan Houlahan (ESS), ESS,FWD, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,
Michael Hurley (ESS), ESS,DEF, ,100,100,84,117,123,104,97,66,0,0,76,93,0,85,89,100,120,76,77,88,72,83,84,563500,563500,563500,540600,533300,538600,549700,547800,519700,519700,519700,487200,460400,460400,449400,445800,446200,462500,468100,461900,442600,426600,417300,
Kyle Langford (ESS), ESS,MID, FWD,54,44,0,0,0,0,0,0,84,75,89,73,0,96,95,74,121,73,75,64,105,50,75,290300,290300,290300,290300,290300,290300,290300,290300,290300,293300,305400,334400,349700,349700,370300,386900,399300,419800,424500,428400,405400,402700,389300,
Luke Lavender (ESS), ESS,RUC, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,
Jayden Laverde (ESS), ESS,FWD, ,0,0,0,0,0,75,43,19,51,76,76,0,0,0,0,0,0,0,0,0,0,0,53,237500,237500,237500,237500,237500,237500,237500,237500,234800,222000,227700,257400,257400,257400,257400,257400,257400,257400,257400,257400,257400,257400,257400,
Matthew Leuenberger (ESS), ESS,RUC, ,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,
Jake Long (ESS), ESS,MID, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,61,0,0,0,0,0,52,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,
Anthony McDonald-Tipungwuti (ESS), ESS,FWD, ,65,37,63,65,52,42,27,52,89,46,68,78,0,81,84,57,83,96,98,80,127,39,88,405600,405600,405600,371500,347600,337100,318800,287700,264300,268000,279700,295400,301200,301200,321100,341800,347400,352700,361500,386100,402200,427500,419200,
Andrew McGrath (ESS), ESS,DEF, ,102,60,60,67,31,65,102,0,0,58,55,75,0,74,91,69,99,40,59,57,110,80,65,388400,388400,388400,384400,367000,341400,323700,325800,325800,325800,338900,344100,334900,334900,335400,350800,359300,376900,366700,354800,327100,337900,354700,
Conor McKenna (ESS), ESS,DEF, ,74,107,74,0,0,0,70,97,79,76,49,54,0,84,59,54,75,0,78,69,110,92,99,363200,363200,363200,380700,380700,380700,380700,391300,393700,397400,403400,386400,361800,361800,347500,340500,335300,327900,327900,330600,338900,360200,381500,
Shaun McKernan (ESS), ESS,RUC, FWD,0,0,0,0,0,0,0,94,114,48,77,67,0,43,91,97,72,35,0,0,0,0,61,305300,305300,305300,305300,305300,305300,305300,305300,305300,305300,337900,354100,344000,344000,334500,332800,344800,366800,357600,357600,357600,357600,357600,
Ben McNiece (ESS), ESS,DEF, ,0,0,0,0,0,67,69,50,0,0,0,0,0,0,0,55,13,94,0,46,45,0,51,209700,209700,209700,209700,209700,209700,209700,209700,236400,236400,236400,236400,236400,236400,236400,236400,249300,234000,242300,242300,244000,259400,259400,
Jackson Merrett (ESS), ESS,DEF, FWD,0,0,0,0,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,
Zach Merrett (ESS), ESS,MID, ,17,95,53,107,114,111,72,79,118,89,102,120,0,112,118,130,102,123,114,116,121,93,110,600600,600600,600600,514500,493300,486700,506100,503700,485200,474400,475000,485700,493200,493200,508900,526000,542700,551000,558700,557200,561600,563700,555300,
Kobe Mutch (ESS), ESS,MID, ,0,0,0,0,0,66,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,123900,123900,123900,123900,123900,123900,123900,123900,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,
David Myers (ESS), ESS,MID, ,0,0,34,121,60,0,68,63,0,0,0,85,0,62,122,59,110,61,92,58,132,45,83,321200,321200,321200,321200,321200,333300,333300,355700,345300,345300,345300,345300,348300,348300,347900,372800,379300,405700,397400,406000,388800,407600,400000,
Trent Mynott (ESS), ESS,MID, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,
Darcy Parish (ESS), ESS,MID, FWD,77,81,59,69,94,92,55,48,0,0,0,0,0,0,0,0,115,72,100,62,96,84,86,419000,419000,419000,404700,391900,388500,399500,400600,379900,379900,379900,379900,379900,379900,379900,379900,379900,373700,376300,401400,395600,401800,398800,
Mason Redman (ESS), ESS,DEF, ,0,0,0,0,0,0,0,0,0,0,0,90,0,73,0,0,0,0,0,0,0,0,53,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,
Jordan Ridley (ESS), ESS,DEF, ,0,0,0,0,0,0,0,0,76,49,36,0,0,0,0,0,0,0,0,0,0,0,54,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,162600,162600,162600,162600,162600,162600,162600,162600,162600,162600,162600,162600,
Adam Saad (ESS), ESS,DEF, ,66,60,52,47,105,44,46,84,87,103,89,117,0,103,64,54,77,105,97,74,7,85,74,399800,399800,399800,373100,346100,347700,343200,338700,325300,334500,367200,393400,424900,424900,447900,452200,427300,398000,394500,411100,421300,385000,352900,
Devon Smith (ESS), ESS,FWD, ,92,111,86,82,81,109,90,101,77,120,77,104,0,115,52,124,104,122,97,87,104,125,103,439100,439100,439100,451600,457800,449700,452100,456600,467800,461300,470800,467000,475100,475100,478800,469000,470600,467300,495600,504200,502200,492600,497500,
James Stewart (ESS), ESS,FWD, ,112,59,51,91,51,59,95,53,84,43,44,0,0,0,0,0,0,0,0,0,0,0,80,367300,367300,367300,369000,361900,353400,349500,347800,346700,356800,341600,326400,326400,326400,326400,326400,326400,326400,326400,326400,326400,326400,326400,
Jake Stringer (ESS), ESS,FWD, ,64,48,61,77,75,82,41,43,101,84,68,105,0,84,85,72,0,0,74,78,71,49,69,356000,356000,356000,338700,332900,341100,355300,349000,329200,323100,338400,360700,377900,377900,390500,406000,402500,402500,402500,395600,386900,380000,363500,
David Zaharakis (ESS), ESS,MID, ,131,94,72,93,102,120,91,108,98,126,15,0,0,0,0,0,0,106,90,54,70,109,90,501500,501500,501500,501000,485200,477500,491700,500400,508200,503800,517100,485200,485200,485200,485200,485200,485200,485200,462900,430600,423900,402900,395600,
Brandon Zerk-Thatcher (ESS), ESS,DEF, FWD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,
Michael Apeness (FRE), FRE,FWD, ,0,0,0,0,0,0,0,0,0,0,70,64,86,0,97,35,0,0,0,0,0,0,70,153700,153700,153700,153700,153700,153700,153700,153700,153700,153700,153700,153700,153700,210800,210800,263300,288500,288500,288500,288500,288500,288500,288500,
Hayden Ballantyne (FRE), FRE,FWD, ,40,77,80,34,60,44,53,41,37,17,0,40,37,0,63,0,0,0,0,38,79,10,45,285300,285300,285300,297600,304900,302900,284200,278500,265200,252200,227000,227000,207600,193900,193900,203400,203400,203400,203400,203400,209100,231800,224500,
Bailey Banfield (FRE), FRE,MID, ,51,64,69,69,67,52,50,47,56,64,80,66,72,0,45,68,95,78,79,38,0,58,75,123400,123400,123400,172900,218100,252900,269900,273500,266500,263000,267100,284900,301600,318000,318000,312800,309900,318200,338700,358500,347100,347100,329400,
Harley Bennell (FRE), FRE,FWD, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,
Connor Blakely (FRE), FRE,MID, ,67,115,83,66,92,113,63,114,84,48,62,96,103,0,0,0,0,0,0,0,0,0,78,490300,490300,490300,478400,470900,455300,455700,453900,461300,453500,441800,410000,391100,402700,402700,402700,402700,402700,402700,402700,402700,402700,402700,
Andrew Brayshaw (FRE), FRE,MID, ,58,62,32,42,62,61,62,58,49,72,65,56,83,0,55,60,0,0,74,78,0,0,71,198300,198300,198300,213600,218400,222100,237100,256600,268400,271500,278700,287000,295500,307300,307300,309900,313500,313500,313500,312100,320900,320900,320900,
Adam Cerra (FRE), FRE,MID, ,0,61,53,34,87,44,75,79,49,75,31,114,56,0,59,79,84,82,46,26,33,54,42,184800,184800,184800,184800,202600,227600,241100,268900,285000,298800,309400,295700,313900,319400,319400,334300,329500,338700,355400,352900,324800,282500,255000,
Brennan Cox (FRE), FRE,DEF, FWD,0,0,0,0,0,0,59,63,63,56,34,119,86,0,77,52,87,26,26,74,79,64,47,284200,284200,284200,284200,284200,284200,284200,284200,284200,290200,293700,283300,299900,326100,326100,362700,359500,358000,333800,304600,277300,280900,300000,
Mitch Crowden (FRE), FRE,FWD, MID,0,29,72,61,55,48,41,38,19,0,0,0,0,0,0,0,0,0,0,25,0,0,34,117300,117300,117300,117300,159200,201800,221700,226900,222600,206300,206300,206300,206300,206300,206300,206300,206300,206300,206300,206300,186300,186300,186300,
Sean Darcy (FRE), FRE,RUC, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,86,0,75,77,79,72,78,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,415100,407400,398500,390200,
Hugh Dixon (FRE), FRE,FWD, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,
Taylin Duman (FRE), FRE,DEF, ,0,0,0,0,85,53,39,46,0,0,54,0,0,0,0,0,0,86,70,0,88,55,68,123900,123900,123900,123900,123900,123900,123900,170000,185900,185900,185900,198200,198200,198200,198200,198200,198200,198200,226900,258500,258500,296100,309300,
Nat Fyfe (FRE), FRE,MID, ,75,120,160,101,151,114,142,126,101,163,78,0,154,0,43,0,0,0,0,0,0,114,105,597900,597900,597900,597800,611300,635700,630800,644400,641600,633400,637800,619600,619600,629700,629700,580600,580600,580600,580600,580600,580600,580600,559100,
Stefan Giro (FRE), FRE,MID, ,0,0,0,0,0,0,0,0,0,0,39,63,66,0,63,44,86,30,32,0,52,22,42,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,150000,150000,194600,218500,245000,249400,247300,247300,230200,214000,
Brady Grey (FRE), FRE,FWD, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,71,24,45,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,250900,
Joel Hamling (FRE), FRE,DEF, ,0,66,48,61,53,65,75,86,32,62,80,123,66,0,64,57,89,85,94,0,0,0,77,344100,344100,344100,344100,332000,317400,313300,316000,331900,328500,320800,312500,346200,373400,373400,384300,362800,357700,362900,383200,383200,383200,383200,
Bradley Hill (FRE), FRE,MID, ,43,87,0,0,0,0,0,0,0,0,0,0,0,0,0,60,89,73,83,105,63,78,80,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,401100,397100,387600,390900,400000,401900,400600,
Stephen Hill (FRE), FRE,MID, ,0,74,75,111,60,62,28,0,0,55,0,0,91,0,57,112,70,0,70,67,0,0,77,442000,442000,442000,442000,442200,436500,424900,378500,378500,378500,341800,341800,341800,327800,327800,328900,354900,364900,364900,377500,366300,366300,366300,
Ethan Hughes (FRE), FRE,DEF, ,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,50,49,52,0,0,0,0,51,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,313500,295200,295200,295200,295200,295200,
Michael Johnson (FRE), FRE,DEF, ,57,80,43,83,0,62,0,78,64,77,0,0,0,0,0,0,0,100,0,37,70,44,68,419600,419600,419600,388500,378600,378600,362200,362200,364300,357200,359200,359200,359200,359200,359200,359200,359200,359200,368500,368500,362800,355400,324800,
Scott Jones (FRE), FRE,RUC, ,0,0,0,0,0,0,0,0,0,0,49,38,0,0,0,0,81,71,47,0,0,0,55,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,160100,200900,234600,234600,234600,234600,
Shane Kersten (FRE), FRE,FWD, ,32,0,0,0,0,0,0,0,0,0,78,60,73,0,62,48,0,0,0,0,74,80,63,283700,283700,283700,283700,283700,283700,283700,283700,283700,283700,283700,283700,282900,301200,301200,305900,304000,304000,304000,304000,304000,302500,309000,
Ed Langdon (FRE), FRE,MID, FWD,47,69,98,0,86,121,54,138,93,104,72,87,61,0,96,50,99,20,97,56,113,60,63,356800,356800,356800,357600,357600,377300,413700,420000,446800,453600,481700,472700,462200,436300,436300,426000,402000,401800,367500,363400,340900,365600,366800,
Griffin Logue (FRE), FRE,DEF, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,
Brandon Matera (FRE), FRE,FWD, ,79,66,76,58,71,79,44,71,43,49,0,60,71,0,50,34,56,69,54,75,0,0,47,417800,417800,417800,405600,388400,378300,370900,358700,348800,325300,310900,310900,294700,296000,296000,295900,284200,269300,266600,273600,286700,286700,286700,
Cameron McCarthy (FRE), FRE,FWD, ,63,51,109,24,79,50,40,36,27,51,25,0,0,0,0,0,18,34,0,65,81,40,44,298000,298000,298000,318600,317200,329000,310100,302900,277700,248900,233100,216600,216600,216600,216600,216600,216600,199600,179500,179500,182400,212400,236600,
Lloyd Meek (FRE), FRE,RUC, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,
David Mundy (FRE), FRE,MID, FWD,83,123,106,105,104,98,53,107,83,90,78,98,79,0,72,101,130,80,100,116,117,109,98,491700,491700,491700,500500,518500,523700,522100,496700,478300,457900,460200,448900,446200,440300,440300,431100,425700,444900,462000,473900,475800,493400,509600,
Lachie Neale (FRE), FRE,MID, ,99,96,77,85,100,151,123,118,110,74,104,110,159,0,113,78,108,119,111,120,134,132,119,599300,599300,599300,561600,529300,507800,523400,550900,577800,578800,558600,537500,520700,547500,547500,568300,569100,547500,534000,538900,547000,559300,576900,
Thomas North (FRE), FRE,MID, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,
Ryan Nyhuis (FRE), FRE,DEF, FWD,0,0,0,0,0,0,0,69,59,0,0,88,30,0,30,0,44,0,0,0,48,51,41,239700,239700,239700,239700,239700,239700,239700,239700,239700,239700,239700,239700,271200,277500,277500,267700,267700,241200,241200,241200,241200,229400,229900,
Alex Pearce (FRE), FRE,DEF, ,57,70,64,53,43,61,49,58,31,39,51,61,0,0,49,63,36,52,29,36,68,19,37,231400,231400,231400,255400,272000,272400,270300,266500,269800,258700,246600,234600,238500,238500,238500,245100,255300,251800,250300,234100,222100,220300,214400,
Danyle Pearce (FRE), FRE,FWD, ,39,0,0,0,0,0,0,72,0,55,0,0,0,0,0,0,0,0,0,0,0,0,45,321600,321600,321600,321600,321600,321600,321600,321600,321600,321600,309600,309600,309600,309600,309600,309600,309600,309600,309600,309600,309600,309600,309600,
Luke Ryan (FRE), FRE,DEF, ,92,106,114,51,92,85,61,125,121,136,93,106,88,0,53,68,140,74,47,73,80,0,72,422300,422300,422300,449700,452800,449100,431900,423000,430200,451300,501000,523100,531100,516700,516700,485900,446500,441400,446500,441000,406600,384100,384100,
Aaron Sandilands (FRE), FRE,RUC, ,104,42,93,139,65,83,144,150,84,70,0,0,98,0,0,0,0,0,0,0,0,0,117,480000,480000,480000,459300,461200,473400,476200,479600,518900,547800,536700,536700,536700,505200,505200,505200,505200,505200,505200,505200,505200,505200,505200,
Tommy Sheridan (FRE), FRE,DEF, ,0,0,67,54,0,0,0,0,0,0,94,70,86,0,59,100,67,64,50,0,85,54,62,266300,266300,266300,266300,266300,266300,266300,266300,266300,266300,266300,291000,309600,338100,338100,341700,357500,361000,365400,346400,346400,340000,330500,
Lee Spurr (FRE), FRE,DEF, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,
Luke Strnadica (FRE), FRE,RUC, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,
Cameron Sutcliffe (FRE), FRE,DEF, ,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,52,33,0,0,0,50,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,323000,304400,304400,304400,304400,
Samuel Switkowski (FRE), FRE,FWD, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,59,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,
Matt Taberner (FRE), FRE,FWD, ,72,100,76,60,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,82,44,41,325100,325100,325100,349600,363400,353200,353200,353200,353200,353200,353200,353200,353200,353200,353200,353200,353200,353200,353200,353200,320600,306500,291500,
Darcy Tucker (FRE), FRE,MID, FWD,55,0,0,53,73,86,50,51,92,65,86,50,54,0,64,30,0,64,66,48,0,0,53,295400,295400,295400,295400,295400,299100,314700,324200,320500,320300,327300,348100,343700,336300,336300,319500,298200,298200,287200,280100,282600,282600,282600,
Michael Walters (FRE), FRE,MID, FWD,83,116,132,72,98,17,0,0,82,146,92,64,0,0,91,104,64,94,61,99,96,70,88,478300,478300,478300,499300,511400,512600,460100,460100,460100,424000,419700,450200,463200,463200,463200,447000,440400,436000,433700,412900,412800,413500,417500,
Nathan Wilson (FRE), FRE,DEF, ,64,105,90,60,107,68,68,0,79,74,73,115,82,0,83,68,77,96,63,66,110,62,79,417300,417300,417300,422200,425400,429000,420300,416800,416800,400400,391800,387700,399800,413100,413100,425100,412900,402200,399800,395800,387500,387500,386700,
Callum Ah Chee (GCS), GCS,FWD, ,0,0,0,0,0,0,81,69,8,0,63,64,71,57,0,61,27,57,0,49,65,47,57,293000,293000,293000,293000,293000,293000,293000,293000,293000,284500,284500,270800,257900,277100,287900,287900,293500,278300,267000,267000,253100,259800,259900,
Ben Ainsworth (GCS), GCS,FWD, ,91,39,38,22,55,42,92,80,98,0,85,93,56,40,32,0,0,0,0,0,41,78,55,334900,334900,334900,320900,280700,258500,243100,262700,287600,330600,330600,359400,385400,386500,366400,323500,323500,323500,323500,323500,323500,285100,273800,
Charlie Ballard (GCS), GCS,FWD, MID,0,0,0,0,0,0,33,42,12,0,41,62,49,43,39,37,72,60,0,0,0,0,49,117300,117300,117300,117300,117300,117300,117300,117300,117300,124500,124500,133600,148800,176700,197700,202100,200000,211500,229100,229100,229100,229100,229100,
Michael Barlow (GCS), GCS,MID, FWD,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,
Jack Bowes (GCS), GCS,DEF, ,79,69,0,43,55,59,81,40,67,0,27,50,61,0,0,0,0,0,65,53,98,99,63,266900,266900,266900,266900,282300,283100,278300,291200,293300,298100,298100,278100,267100,257000,257000,257000,257000,257000,257000,265300,272300,293700,323900,
Will Brodie (GCS), GCS,MID, ,0,0,0,0,0,0,0,0,0,0,57,63,0,0,0,78,60,76,95,91,25,0,66,187700,187700,187700,187700,187700,187700,187700,187700,187700,187700,187700,187700,187700,187700,187700,187700,224600,253000,279200,305800,338600,339600,339600,
Brayden Crossley (GCS), GCS,RUC, ,0,0,0,0,0,0,65,53,30,0,0,0,0,0,59,35,64,45,0,0,60,37,48,117300,117300,117300,117300,117300,117300,117300,117300,117300,151700,151700,151700,151700,151700,151700,173500,181300,202400,211300,211300,211300,228500,228700,
Jacob Dawson (GCS), GCS,MID, ,0,0,0,0,0,0,0,0,0,0,0,0,0,51,59,0,0,0,0,54,0,0,55,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,147200,147200,147200,
Sam Day (GCS), GCS,FWD, ,53,65,95,19,65,47,77,72,0,0,53,34,40,47,0,0,0,0,0,0,0,0,45,259000,259000,259000,285400,290600,294700,275000,286100,296700,296700,296700,307400,295200,272700,253100,253100,253100,253100,253100,253100,253100,253100,253100,
Brayden Fiorini (GCS), GCS,MID, ,83,61,40,85,116,69,0,0,0,0,0,0,0,0,0,0,0,0,67,84,118,100,88,387400,387400,387400,366600,353500,368800,391800,391800,391800,391800,391800,391800,391800,391800,391800,391800,391800,391800,391800,397100,386200,399900,424000,
Aaron Hall (GCS), GCS,MID, ,0,76,21,84,0,0,0,110,137,0,50,0,0,0,0,0,0,0,0,0,0,0,73,507200,507200,507200,507200,454700,454700,454700,454700,428400,460600,460600,469800,469800,469800,469800,469800,469800,469800,469800,469800,469800,469800,469800,
Pearce Hanley (GCS), GCS,DEF, MID,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,88,0,77,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,391700,391700,
Jarrod Harbrow (GCS), GCS,DEF, ,92,59,54,94,114,55,77,49,126,0,65,113,92,115,92,95,80,43,89,73,73,71,65,442000,442000,442000,416100,399300,412000,420400,418200,386600,394900,394900,396200,424700,431300,457500,465900,473300,463500,434100,410100,389100,386900,376900,
Jacob Heron (GCS), GCS,DEF, ,0,0,0,0,0,0,0,0,54,0,34,40,0,0,0,0,0,59,29,41,0,61,43,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,131800,131800,131800,131800,131800,131800,155000,169700,180600,180600,189100,
