Josh Green (ESS), ESS,FWD, ,69,72,83,77,5,0,0,0,0,0,66,55,0,53,60,54,57,73,61,62,59,66,66,307900,307900,307900,326300,344500,328000,328000,328000,328000,328000,328000,280400,280400,282900,282100,281100,282200,288700,296600,304600,304200,306200,309500,
Matt Guelfi (ESS), ESS,FWD, ,0,0,0,72,69,63,0,0,61,68,67,67,0,67,67,67,67,67,67,67,67,67,68,117300,117300,117300,117300,117300,117300,177500,177500,177500,215700,243600,284900,284900,298400,308200,315300,320600,324400,327200,329300,330800,331900,333200,
Michael Hartley (ESS), ESS,DEF, ,63,49,0,83,63,0,0,0,0,0,60,62,0,67,72,62,72,62,57,62,77,60,60,374800,374800,374800,374800,363500,355500,355500,355500,355500,355500,355500,340400,340400,333600,334000,334300,336700,334000,329800,322300,323400,325600,326400,
Dyson Heppell (ESS), ESS,MID, ,142,89,75,105,106,89,102,103,113,111,106,106,0,107,104,111,109,105,94,107,105,106,105,547300,547300,547300,538700,517500,509500,508600,505600,500900,507800,517800,529600,529600,530100,529600,531400,533700,535800,529800,524400,520500,523100,524000,
Cale Hooker (ESS), ESS,FWD, ,92,57,53,73,79,84,82,101,117,50,77,83,0,96,91,83,84,81,91,91,77,77,104,434600,434600,434600,409400,383600,374800,380900,388700,403400,428600,433400,405800,405800,411300,421700,429300,429500,425100,425500,428900,429600,423800,425500,
Jordan Houlahan (ESS), ESS,FWD, ,0,0,0,0,0,0,0,0,0,0,23,24,0,23,23,24,23,23,24,23,23,24,23,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117100,117000,116900,116800,116800,116800,116800,116800,116800,116800,
Michael Hurley (ESS), ESS,DEF, ,100,100,84,117,123,104,97,66,0,0,96,99,0,101,105,108,107,98,102,99,96,96,106,563500,563500,563500,540600,533300,538600,549700,547800,519700,519700,519700,479600,479600,483200,489900,498900,508100,511700,511600,508000,504500,499200,498500,
Kyle Langford (ESS), ESS,MID, FWD,54,44,0,0,0,0,0,0,84,75,58,66,0,65,50,75,59,54,66,62,69,58,66,290300,290300,290300,290300,290300,290300,290300,290300,290300,293300,305400,323400,323400,321100,315900,316100,313600,313500,309400,307700,313200,313700,315800,
Luke Lavender (ESS), ESS,RUC, ,0,0,0,0,0,0,0,0,0,0,20,21,0,20,20,21,20,20,21,20,20,21,20,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102200,102100,102000,101900,101900,101900,101900,101900,101900,101900,
Jayden Laverde (ESS), ESS,FWD, ,0,0,0,0,0,75,43,19,51,76,55,55,0,53,48,53,64,51,53,50,53,55,53,237500,237500,237500,237500,237500,237500,237500,237500,234800,222000,227700,264600,264600,266500,264700,262600,265900,269700,272400,268200,266000,265300,266100,
Matthew Leuenberger (ESS), ESS,RUC, ,0,0,0,0,0,76,0,0,0,0,73,79,0,76,60,81,71,92,68,79,71,73,72,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,376800,377700,377700,378300,372900,369900,365500,376500,378800,384000,378500,376600,372100,
Jake Long (ESS), ESS,MID, ,0,0,0,0,0,0,0,0,0,0,45,45,0,45,45,45,49,45,45,45,45,45,45,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,169800,184600,195400,205100,212200,217400,219400,220900,222000,222800,
Anthony McDonald-Tipungwuti (ESS), ESS,FWD, ,65,37,63,65,52,42,27,52,89,46,46,56,0,44,50,50,51,52,52,41,56,46,51,405600,405600,405600,371500,347600,337100,318800,287700,264300,268000,279700,275100,275100,266600,262200,256200,254900,254900,255800,252000,251000,247600,249600,
Andrew McGrath (ESS), ESS,DEF, ,102,60,60,67,31,65,102,0,0,58,72,61,0,62,59,63,65,61,58,77,67,72,62,388400,388400,388400,384400,367000,341400,323700,325800,325800,325800,338900,342800,342800,338000,328700,322800,319800,318500,315300,318400,323200,333100,333600,
Conor McKenna (ESS), ESS,DEF, ,74,107,74,0,0,0,70,97,79,76,81,73,0,84,67,82,81,81,81,76,61,81,92,363200,363200,363200,380700,380700,380700,380700,391300,393700,397400,403400,396000,396000,396100,390000,389500,387800,392800,396000,396100,387300,380900,383300,
Shaun McKernan (ESS), ESS,RUC, FWD,0,0,0,0,0,0,0,94,114,48,85,83,0,79,67,86,83,79,68,88,84,85,71,305300,305300,305300,305300,305300,305300,305300,305300,305300,305300,337900,358300,358300,372600,375000,378100,382200,390600,388600,389400,392200,401900,401400,
Ben McNiece (ESS), ESS,DEF, ,0,0,0,0,0,67,69,50,0,0,59,59,0,59,59,61,59,59,59,61,59,59,59,209700,209700,209700,209700,209700,209700,209700,209700,236400,236400,236400,259900,259900,269300,276200,282200,286600,289800,291100,293000,294500,295500,295300,
Jackson Merrett (ESS), ESS,DEF, FWD,0,0,0,0,56,35,0,0,0,0,51,57,0,65,57,64,53,58,57,66,57,51,46,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,242500,240200,240200,253100,265200,277200,280600,283500,282600,287700,290900,290700,281600,
Zach Merrett (ESS), ESS,MID, ,17,95,53,107,114,111,72,79,118,89,91,94,0,103,91,88,90,100,95,93,92,91,91,600600,600600,600600,514500,493300,486700,506100,503700,485200,474400,475000,474300,474300,475800,476900,475100,467900,466700,468900,471800,470400,467500,464600,
Kobe Mutch (ESS), ESS,MID, ,0,0,0,0,0,66,52,46,0,0,55,55,0,55,55,55,55,55,55,54,55,55,55,123900,123900,123900,123900,123900,123900,123900,123900,163800,163800,163800,207400,207400,225500,238700,248400,255500,260700,264500,266800,268500,269800,271100,
David Myers (ESS), ESS,MID, ,0,0,34,121,60,0,68,63,0,0,65,69,0,70,75,70,67,71,51,69,72,65,78,321200,321200,321200,321200,321200,333300,333300,355700,345300,345300,345300,337100,337100,337900,342900,347000,348700,348100,339200,333600,330000,333600,340200,
Trent Mynott (ESS), ESS,MID, ,0,0,0,0,0,0,0,0,0,0,23,23,0,23,23,23,23,23,23,23,23,23,23,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114400,114500,114600,114700,114700,114700,114700,114700,114700,114700,114700,
Darcy Parish (ESS), ESS,MID, FWD,77,81,59,69,94,92,55,48,0,0,73,68,0,65,79,74,74,74,72,68,63,73,75,419000,419000,419000,404700,391900,388500,399500,400600,379900,379900,379900,345500,345500,344900,347100,351400,358700,361700,363000,361300,355100,351000,351100,
Mason Redman (ESS), ESS,DEF, ,0,0,0,0,0,0,0,0,0,0,34,34,0,34,35,34,34,34,37,34,30,34,34,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,113200,128400,140000,148500,154700,158800,163100,166300,166800,165900,165200,
Jordan Ridley (ESS), ESS,DEF, ,0,0,0,0,0,0,0,0,76,49,63,63,0,63,63,63,63,63,63,63,63,63,63,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,206100,206100,235300,256700,272300,283700,292100,298300,302700,306000,308400,310200,
Adam Saad (ESS), ESS,DEF, ,66,60,52,47,105,44,46,84,87,103,69,66,0,76,71,83,73,74,73,70,73,69,73,399800,399800,399800,373100,346100,347700,343200,338700,325300,334500,367200,387700,387700,378000,371800,374900,375800,377800,374800,371200,368200,364200,362700,
Devon Smith (ESS), ESS,FWD, ,92,111,86,82,81,109,90,101,77,120,105,103,0,97,106,92,123,96,102,98,98,105,96,439100,439100,439100,451600,457800,449700,452100,456600,467800,461300,470800,497500,497500,500400,503000,499900,509300,511700,517900,511300,507300,505800,503700,
James Stewart (ESS), ESS,FWD, ,112,59,51,91,51,59,95,53,84,43,46,69,0,55,67,63,65,74,62,73,71,46,83,367300,367300,367300,369000,361900,353400,349500,347800,346700,356800,341600,310200,310200,302900,307000,307300,312000,318600,322900,329700,333400,328900,330100,
Jake Stringer (ESS), ESS,FWD, ,64,48,61,77,75,82,41,43,101,84,64,68,0,78,78,61,69,68,75,63,74,64,70,356000,356000,356000,338700,332900,341100,355300,349000,329200,323100,338400,359100,359100,356600,361100,361200,357300,350000,350900,348900,350100,346100,346300,
David Zaharakis (ESS), ESS,MID, ,131,94,72,93,102,120,91,108,98,126,113,112,0,101,100,102,132,108,121,109,102,113,113,501500,501500,501500,501000,485200,477500,491700,500400,508200,503800,517100,544000,544000,543800,537900,529000,536400,545400,560400,561200,559100,554000,552000,
Brandon Zerk-Thatcher (ESS), ESS,DEF, FWD,0,0,0,0,0,0,0,0,0,0,23,24,0,23,23,24,23,23,24,23,23,24,23,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117100,117000,116900,116800,116800,116800,116800,116800,116800,116800,
Michael Apeness (FRE), FRE,FWD, ,0,0,0,0,0,0,0,0,0,0,47,41,47,0,47,47,47,40,47,52,47,47,47,153700,153700,153700,153700,153700,153700,153700,153700,153700,153700,153700,153700,172800,172800,186800,199700,209200,213000,215700,220000,226300,230800,231900,
Hayden Ballantyne (FRE), FRE,FWD, ,40,77,80,34,60,44,53,41,37,17,38,35,25,0,48,38,38,40,34,37,25,39,38,285300,285300,285300,297600,304900,302900,284200,278500,265200,252200,227000,191800,184100,184100,183000,183500,189700,190600,189600,188400,180800,177500,175500,
Bailey Banfield (FRE), FRE,MID, ,51,64,69,69,67,52,50,47,56,64,54,54,54,0,54,54,52,55,54,52,54,54,54,123400,123400,123400,172900,218100,252900,269900,273500,266500,263000,267100,276800,274900,274900,273600,272600,271000,270300,269800,269400,268700,268100,268600,
Harley Bennell (FRE), FRE,FWD, ,0,0,0,0,0,0,0,0,0,0,76,79,76,0,79,71,66,68,67,73,76,69,76,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,254800,289700,289700,316600,332700,340000,340400,338900,341000,346100,350800,355500,
Connor Blakely (FRE), FRE,MID, ,67,115,83,66,92,113,63,114,84,48,84,82,95,0,78,81,72,97,82,92,95,90,90,490300,490300,490300,478400,470900,455300,455700,453900,461300,453500,441800,402900,411500,411500,415100,417300,408600,410800,412800,423200,429900,438400,443700,
Andrew Brayshaw (FRE), FRE,MID, ,58,62,32,42,62,61,62,58,49,72,60,60,60,0,60,60,61,62,60,62,60,60,60,198300,198300,198300,213600,218400,222100,237100,256600,268400,271500,278700,294300,295800,295800,296900,297700,298700,300400,301600,302900,303000,303000,302200,
Adam Cerra (FRE), FRE,MID, ,0,61,53,34,87,44,75,79,49,75,64,64,64,0,64,64,64,64,64,59,64,64,64,184800,184800,184800,184800,202600,227600,241100,268900,285000,298800,309400,318000,318600,318600,318900,319100,319300,319400,319500,317400,315800,314700,316100,
Brennan Cox (FRE), FRE,DEF, FWD,0,0,0,0,0,0,59,63,63,56,62,62,62,0,54,62,62,67,62,60,62,64,62,284200,284200,284200,284200,284200,284200,284200,284200,284200,290200,293700,296900,300400,300400,299400,298700,298200,303600,307500,309500,308700,309000,310200,
Mitch Crowden (FRE), FRE,FWD, MID,0,29,72,61,55,48,41,38,19,0,40,40,40,0,40,40,40,36,40,41,40,40,40,117300,117300,117300,117300,159200,201800,221700,226900,222600,206300,206300,186500,190200,190200,192800,194700,196100,195300,194700,194700,196600,198000,198500,
Sean Darcy (FRE), FRE,RUC, ,0,0,0,0,0,0,0,0,0,0,82,82,82,0,82,82,82,82,84,79,82,74,82,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,426800,426800,422300,419000,416600,414900,414500,412800,411500,406200,403600,
Hugh Dixon (FRE), FRE,FWD, ,0,0,0,0,0,0,0,0,0,0,23,24,23,0,23,24,23,23,24,23,23,24,23,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117100,117100,117000,116900,116800,116800,116800,116800,116800,116800,116800,
Taylin Duman (FRE), FRE,DEF, ,0,0,0,0,85,53,39,46,0,0,56,56,56,0,56,56,56,56,56,55,56,56,56,123900,123900,123900,123900,123900,123900,123900,170000,185900,185900,185900,216200,233300,233300,245800,254900,261600,266600,270200,272400,274000,275100,276400,
Nat Fyfe (FRE), FRE,MID, ,75,120,160,101,151,114,142,126,101,163,132,129,109,0,110,130,120,133,111,126,109,140,132,597900,597900,597900,597800,611300,635700,630800,644400,641600,633400,637800,660500,648700,648700,630300,617200,612500,619400,615900,616000,605400,610700,617200,
Stefan Giro (FRE), FRE,MID, ,0,0,0,0,0,0,0,0,0,0,20,21,20,0,20,21,20,20,21,20,20,21,20,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102200,102200,102100,102000,101900,101900,101900,101900,101900,101900,101900,
Brady Grey (FRE), FRE,FWD, ,0,0,0,0,0,0,0,0,0,0,31,30,31,0,24,31,31,34,31,31,31,31,31,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,254100,227000,227000,204100,187800,175900,171600,168500,166300,163200,161000,159400,
Joel Hamling (FRE), FRE,DEF, ,0,66,48,61,53,65,75,86,32,62,60,71,68,0,65,55,63,63,73,65,70,65,60,344100,344100,344100,344100,332000,317400,313300,316000,331900,328500,320800,308400,314700,314700,321500,319300,315400,311700,317000,321800,328400,329700,328400,
Bradley Hill (FRE), FRE,MID, ,43,87,0,0,0,0,0,0,0,0,62,53,60,0,74,58,51,65,59,59,61,59,61,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,386100,360800,360800,347600,340200,330800,319800,312200,310300,307000,304700,303900,
Stephen Hill (FRE), FRE,MID, ,0,74,75,111,60,62,28,0,0,55,63,59,62,0,54,62,55,59,57,62,62,73,65,442000,442000,442000,442000,442200,436500,424900,378500,378500,378500,341800,309900,309000,309000,304300,302300,297700,296500,293400,294300,296300,304900,312500,
Ethan Hughes (FRE), FRE,DEF, ,0,0,0,0,0,0,48,0,0,0,61,57,57,0,61,61,61,58,61,53,57,61,61,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,323400,314800,314800,308600,305900,305700,304100,302900,298600,294900,292200,293900,
Michael Johnson (FRE), FRE,DEF, ,57,80,43,83,0,62,0,78,64,77,76,67,84,0,73,76,64,71,68,71,84,67,76,419600,419600,419600,388500,378600,378600,362200,362200,364300,357200,359200,361600,366100,366100,368000,373400,368400,363900,357000,355100,359500,362300,366600,
Scott Jones (FRE), FRE,RUC, ,0,0,0,0,0,0,0,0,0,0,23,24,23,0,23,24,23,23,24,23,23,24,23,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117100,117100,117000,116900,116800,116800,116800,116800,116800,116800,116800,
Shane Kersten (FRE), FRE,FWD, ,32,0,0,0,0,0,0,0,0,0,40,48,53,0,46,48,48,37,50,48,50,31,41,283700,283700,283700,283700,283700,283700,283700,283700,283700,283700,283700,261300,254300,254300,251800,250000,246500,239800,235800,232900,236600,230800,223400,
Ed Langdon (FRE), FRE,MID, FWD,47,69,98,0,86,121,54,138,93,104,96,108,99,0,102,100,85,87,95,112,99,108,96,356800,356800,356800,357600,357600,377300,413700,420000,446800,453600,481700,491400,495100,495100,500400,500700,494700,483500,473200,477700,486400,498500,500200,
Griffin Logue (FRE), FRE,DEF, ,0,0,0,0,0,0,0,0,0,0,52,52,52,0,52,45,52,52,60,42,52,57,52,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,237700,243600,243600,248000,248100,248100,248100,254800,255300,255600,254600,258300,
Brandon Matera (FRE), FRE,FWD, ,79,66,76,58,71,79,44,71,43,49,47,55,73,0,66,57,64,54,52,61,60,56,47,417800,417800,417800,405600,388400,378300,370900,358700,348800,325300,310900,279500,282700,282700,293600,302500,304900,301400,296500,291600,290700,291800,286400,
Cameron McCarthy (FRE), FRE,FWD, ,63,51,109,24,79,50,40,36,27,51,43,51,46,0,35,45,39,42,38,40,45,35,42,298000,298000,298000,318600,317200,329000,310100,302900,277700,248900,233100,229300,230400,230400,227600,222800,216200,214500,210200,207400,206700,204900,204500,
Lloyd Meek (FRE), FRE,RUC, ,0,0,0,0,0,0,0,0,0,0,23,24,23,0,23,24,23,23,24,23,23,24,23,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117100,117100,117000,116900,116800,116800,116800,116800,116800,116800,116800,
David Mundy (FRE), FRE,MID, FWD,83,123,106,105,104,98,53,107,83,90,85,74,101,0,86,88,87,90,85,87,101,95,82,491700,491700,491700,500500,518500,523700,522100,496700,478300,457900,460200,442200,439800,439800,438500,443800,441400,441500,440200,439200,443400,451000,454300,
Lachie Neale (FRE), FRE,MID, ,99,96,77,85,100,151,123,118,110,74,112,100,117,0,108,129,118,111,108,130,117,105,112,599300,599300,599300,561600,529300,507800,523400,550900,577800,578800,558600,523800,530400,530400,533400,548500,560000,569800,567500,571300,576700,579400,573300,
Thomas North (FRE), FRE,MID, ,0,0,0,0,0,0,0,0,0,0,23,24,23,0,23,24,23,23,24,23,23,24,23,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117100,117100,117000,116900,116800,116800,116800,116800,116800,116800,116800,
Ryan Nyhuis (FRE), FRE,DEF, FWD,0,0,0,0,0,0,0,69,59,0,54,54,54,0,54,54,54,54,54,52,54,54,54,239700,239700,239700,239700,239700,239700,239700,239700,239700,239700,239700,262600,264600,264600,266100,267100,267800,268400,268800,268200,267800,267500,268100,
Alex Pearce (FRE), FRE,DEF, ,57,70,64,53,43,61,49,58,31,39,43,49,44,0,47,48,46,58,47,50,44,48,43,231400,231400,231400,255400,272000,272400,270300,266500,269800,258700,246600,227500,227200,227200,228800,229600,231000,237000,240900,245600,242700,241100,236800,
Danyle Pearce (FRE), FRE,FWD, ,39,0,0,0,0,0,0,72,0,55,49,50,53,0,56,55,56,56,44,52,53,53,45,321600,321600,321600,321600,321600,321600,321600,321600,321600,321600,309600,292200,281800,281800,277300,276200,276800,277200,272600,267400,262300,262600,259600,
Luke Ryan (FRE), FRE,DEF, ,92,106,114,51,92,85,61,125,121,136,91,106,106,0,109,106,104,116,106,102,106,95,91,422300,422300,422300,449700,452800,449100,431900,423000,430200,451300,501000,531000,524000,524000,527000,529100,529800,533400,536000,537000,533300,525700,515300,
Aaron Sandilands (FRE), FRE,RUC, ,104,42,93,139,65,83,144,150,84,70,113,94,107,0,109,103,97,93,104,102,107,111,113,480000,480000,480000,459300,461200,473400,476200,479600,518900,547800,536700,498600,505200,505200,508200,514500,514600,507500,502800,501600,507000,514100,524100,
Tommy Sheridan (FRE), FRE,DEF, ,0,0,67,54,0,0,0,0,0,0,54,48,53,0,54,61,56,56,52,62,53,52,48,266300,266300,266300,266300,266300,266300,266300,266300,266300,266300,266300,269600,266600,266600,264400,268600,273000,277100,276100,278100,278200,278300,272000,
Lee Spurr (FRE), FRE,DEF, ,0,0,0,0,0,0,0,0,0,0,63,62,82,0,77,66,86,78,66,71,82,78,63,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,396900,382900,382900,378900,377900,378900,380000,380900,374900,372200,375600,374600,
Luke Strnadica (FRE), FRE,RUC, ,0,0,0,0,0,0,0,0,0,0,25,24,25,0,25,24,25,25,24,25,25,24,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123700,123700,123600,123500,123400,123400,123400,123400,123400,123400,123400,
Cameron Sutcliffe (FRE), FRE,DEF, ,54,0,0,0,0,0,0,0,0,0,50,51,52,0,51,54,52,53,47,58,52,52,47,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,315000,298800,298800,287500,280600,275500,272700,267500,266400,265100,266400,262500,
Samuel Switkowski (FRE), FRE,FWD, ,0,0,0,0,0,0,0,0,0,0,23,24,23,0,23,24,23,23,24,23,23,24,23,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117100,117100,117000,116900,116800,116800,116800,116800,116800,116800,116800,
Matt Taberner (FRE), FRE,FWD, ,72,100,76,60,54,0,0,0,0,0,64,60,63,0,85,75,90,71,72,88,63,72,55,325100,325100,325100,349600,363400,353200,353200,353200,353200,353200,353200,326900,322800,322800,329200,340600,361000,369700,374700,377500,375900,374800,359100,
Darcy Tucker (FRE), FRE,MID, FWD,55,0,0,53,73,86,50,51,92,65,65,72,72,0,67,61,64,66,61,75,72,72,58,295400,295400,295400,295400,295400,299100,314700,324200,320500,320300,327300,338200,340900,340900,343700,340900,335200,330700,327300,329800,334300,342600,341000,
Michael Walters (FRE), FRE,MID, FWD,83,116,132,72,98,17,0,0,82,146,86,89,99,0,89,67,73,92,74,64,99,77,88,478300,478300,478300,499300,511400,512600,460100,460100,460100,424000,419700,470900,467100,467100,465600,454700,435100,422100,415700,407000,403700,402700,412700,
Nathan Wilson (FRE), FRE,DEF, ,64,105,90,60,107,68,68,0,79,74,73,81,76,0,83,85,69,78,66,76,84,82,80,417300,417300,417300,422200,425400,429000,420300,416800,416800,400400,391800,385600,385000,385000,389000,393700,394100,392100,382200,378000,377600,384500,391300,
Callum Ah Chee (GCS), GCS,FWD, ,0,0,0,0,0,0,81,69,8,0,60,48,56,54,53,60,54,55,54,50,43,50,60,293000,293000,293000,293000,293000,293000,293000,293000,293000,284500,284500,249000,255500,257600,261400,266000,269300,272600,272300,270400,263500,256700,256200,
Ben Ainsworth (GCS), GCS,FWD, ,91,39,38,22,55,42,92,80,98,0,73,74,74,77,76,96,76,61,66,79,64,79,73,334900,334900,334900,320900,280700,258500,243100,262700,287600,330600,330600,368600,368500,370300,372400,383800,391700,390800,376700,367700,362500,364500,363200,
Charlie Ballard (GCS), GCS,FWD, MID,0,0,0,0,0,0,33,42,12,0,29,29,29,29,29,29,29,29,29,33,29,29,29,117300,117300,117300,117300,117300,117300,117300,117300,117300,124500,124500,125100,130400,134300,137200,139300,140800,142000,142800,145200,146900,148200,147300,
Michael Barlow (GCS), GCS,MID, FWD,0,0,0,0,0,73,0,0,0,0,81,80,73,86,90,77,86,70,80,82,86,85,82,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,443100,428800,420600,419000,419700,420200,411600,406700,401300,404500,409100,412400,
Jack Bowes (GCS), GCS,DEF, ,79,69,0,43,55,59,81,40,67,0,60,53,60,58,60,63,60,67,71,55,60,66,60,266900,266900,266900,266900,282300,283100,278300,291200,293300,298100,298100,294700,293000,290800,292400,294800,297500,302700,310000,313100,312200,309400,309600,
Will Brodie (GCS), GCS,MID, ,0,0,0,0,0,0,0,0,0,0,43,43,43,43,43,43,43,43,43,40,43,43,43,187700,187700,187700,187700,187700,187700,187700,187700,187700,187700,187700,187700,195000,200400,204300,207100,209200,210700,211800,211300,210900,210600,211800,
Brayden Crossley (GCS), GCS,RUC, ,0,0,0,0,0,0,65,53,30,0,49,49,49,49,49,49,49,49,49,50,49,49,49,117300,117300,117300,117300,117300,117300,117300,117300,117300,151700,151700,181700,198600,211000,220100,226700,231600,235100,237800,240200,242000,243200,243600,
Jacob Dawson (GCS), GCS,MID, ,0,0,0,0,0,0,0,0,0,0,20,21,20,20,21,20,20,21,20,20,21,20,20,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102200,102100,102000,101900,101900,101900,101900,101900,101900,101900,101900,
Sam Day (GCS), GCS,FWD, ,53,65,95,19,65,47,77,72,0,0,50,48,42,55,53,52,58,52,63,59,67,53,50,259000,259000,259000,285400,290600,294700,275000,286100,296700,296700,296700,300000,282100,271200,265500,265800,267300,268000,273500,277900,287800,290700,288700,
Brayden Fiorini (GCS), GCS,MID, ,83,61,40,85,116,69,0,0,0,0,74,74,82,76,65,73,73,67,78,70,74,85,74,387400,387400,387400,366600,353500,368800,391800,391800,391800,391800,391800,391500,389300,388600,384000,376600,369900,365900,365200,363300,365100,369500,374600,
Aaron Hall (GCS), GCS,MID, ,0,76,21,84,0,0,0,110,137,0,93,70,91,81,64,79,106,91,88,92,96,92,81,507200,507200,507200,507200,454700,454700,454700,454700,428400,460600,460600,491900,473500,454700,438200,420800,419200,430100,442100,444600,448700,453500,452100,
Pearce Hanley (GCS), GCS,DEF, MID,0,0,39,0,0,0,0,0,0,0,93,99,83,87,85,80,93,114,80,74,103,83,93,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,416400,427600,433100,431000,428000,428500,441900,451600,450300,444400,441400,447700,
Jarrod Harbrow (GCS), GCS,DEF, ,92,59,54,94,114,55,77,49,126,0,90,74,100,86,65,94,63,77,86,90,84,104,81,442000,442000,442000,416100,399300,412000,420400,418200,386600,394900,394900,427700,431000,431600,428000,422700,408500,403500,396300,403000,411100,425100,431300,
Jacob Heron (GCS), GCS,DEF, ,0,0,0,0,0,0,0,0,54,0,54,54,54,54,54,54,54,54,54,54,54,54,54,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,147300,180200,204300,221900,234700,244100,251000,256100,259800,262600,264600,266100,
Nick Holman (GCS), GCS,MID, ,96,92,82,32,88,33,70,50,122,0,73,73,73,67,78,79,73,73,78,66,75,59,73,102400,102400,102400,196100,237000,265500,263500,278500,271900,306600,306600,364100,364300,361800,362200,365200,370100,371400,371900,369100,368000,358700,355000,
Joshua Jaska (GCS), GCS,DEF, ,0,0,0,0,0,0,0,0,0,0,26,25,26,26,25,26,26,25,26,26,25,26,26,127900,127900,127900,127900,127900,127900,127900,127900,127900,127900,127900,127900,128000,128100,128200,128200,128200,128200,128200,128200,128200,128200,128200,
Jesse Joyce (GCS), GCS,DEF, ,40,74,80,88,35,77,37,0,0,0,65,64,65,69,63,63,64,57,60,70,62,56,65,331800,331800,331800,330300,351900,350500,347000,320900,320900,320900,320900,304600,309600,315000,318600,320300,319300,315900,312100,311900,314100,313900,311500,
Kade Kolodjashnij (GCS), GCS,DEF, ,74,50,78,70,0,0,0,0,0,0,62,60,65,60,67,73,63,70,68,55,60,60,58,398300,398300,398300,382800,370800,370800,370800,370800,370800,370800,370800,353100,342000,333000,329500,330600,332700,335500,335300,331600,324400,315600,310600,
Sean Lemmens (GCS), GCS,DEF, FWD,0,0,0,0,0,0,0,0,0,0,50,36,42,44,41,47,46,40,44,47,46,47,51,283700,283700,283700,283700,283700,283700,283700,283700,283700,283700,283700,283700,264800,248300,238500,233600,230800,228300,225200,223300,224600,226900,230400,
Jack Leslie (GCS), GCS,DEF, ,0,0,0,0,0,0,0,43,33,0,38,45,44,41,43,44,43,44,45,52,44,44,38,333200,333200,333200,333200,333200,333200,333200,333200,333200,333200,333200,267500,252500,242800,234800,229000,225700,223700,222700,226000,228400,229700,224400,
Jesse Lonergan (GCS), GCS,MID, ,0,0,0,0,70,93,0,0,0,0,61,73,63,71,67,58,62,59,67,58,69,59,61,344500,344500,344500,344500,344500,344500,344500,344500,344500,344500,344500,359200,350900,349300,345500,340400,332700,323400,320700,316900,318700,316300,315900,
Tom J. Lynch (GCS), GCS,FWD, ,77,180,67,67,71,51,0,0,0,0,93,62,74,93,76,88,86,86,78,87,95,100,90,467600,467600,467600,488200,500500,460900,423100,423100,423100,423100,423100,389000,387000,385600,390800,400800,405000,412600,413700,415000,419900,433300,444400,
Jarryd Lyons (GCS), GCS,MID, ,66,152,138,84,76,101,48,67,82,0,78,71,76,75,64,77,85,101,81,74,105,73,72,493900,493900,493900,521900,552300,541000,514100,477500,445500,413400,413400,398900,392500,386500,378900,373800,374600,391600,405900,411400,417300,418000,417600,
Darcy MacPherson (GCS), GCS,FWD, ,81,78,52,42,47,0,0,0,0,0,60,61,58,60,60,66,54,60,65,66,58,59,60,257000,257000,257000,283100,285700,273900,273900,273900,273900,273900,273900,270500,278000,283400,286900,293100,294900,296200,296800,302600,305900,305700,302800,
Jack Martin (GCS), GCS,FWD, ,76,117,99,62,98,49,91,94,0,0,74,73,97,72,79,74,85,80,82,76,83,90,79,447800,447800,447800,459400,463100,457700,429700,421400,412600,412600,412600,413400,411500,409300,410400,400900,399700,399300,402600,401000,401200,404900,408900,
Steven May (GCS), GCS,DEF, ,73,68,66,42,84,72,0,116,76,0,85,75,78,80,60,78,83,66,81,78,83,86,90,462100,462100,462100,431800,397000,378800,366800,366800,389600,402500,402500,411600,407500,402400,391900,384200,379900,379400,380400,378900,385400,392400,403000,
